2.94414,78.536,93.1565,74.5622,15.1714,59.0397,15.7938,8.58158,87.7837,87.7766,48.9802,7.94588,23.3866,91.1375,96.6845,38.0021,62.5103,27.1335,62.1309,33.0898,63.5677,13.5291,10.3432,61.8109,11.2114,65.4881,27.2454,92.8064,17.9649,37.5215,56.626,88.6508,67.6222,90.6788,62.9526,31.6994,41.7844,22.4589,35.1908,26.276,61.2912,6.80098,41.1245,80.633,81.4115,76.0145,53.9295,21.4885,74.4224,73.8209,80.7176,6.61444,54.5347,52.7346,62.1658,75.5029,97.6948,81.0134,48.3999,50.252,39.6482,38.836,95.0217,67.1976,72.413,63.2206,95.8023,55.3663,95.6249,19.5747,96.7663,87.2943,66.8219,15.1619,39.6943,67.1394,2.30322,47.8087,98.0542,94.5836,0.596053,51.4591,38.4326,52.0956,1.7395,64.5914,82.2252,7.99357,14.5949,48.8409,77.6731,89.9409,83.2386,17.1748,67.1487,36.3175,94.4248,9.85779,7.87157,96.846
90.1548,69.0421,17.6541,29.7832,49.72,60.315,7.28419,23.0748,36.1108,8.59842,2.34031,4.32457,11.0411,97.1748,75.549,51.4291,25.2834,66.3806,51.2769,16.7753,76.6207,99.0838,24.7883,34.3923,99.6591,30.257,62.8863,41.3409,18.2043,32.6275,53.8028,26.9751,3.98335,93.427,19.6866,85.7007,51.8056,71.0194,48.7825,1.55017,8.6437,3.80622,8.93213,73.3375,92.3512,98.1944,56.9088,26.815,29.1475,93.891,63.0203,68.8695,24.0887,40.5516,12.6906,79.6233,65.0886,20.0338,88.1967,58.0117,33.9533,74.7195,44.3152,27.2799,78.5558,4.8234,18.0124,16.7101,95.2514,53.6186,77.955,54.8026,75.2408,11.5147,3.40969,23.3432,33.5539,27.2214,11.6956,58.4122,94.5551,71.6137,98.2149,40.0597,31.7501,9.86578,63.6846,75.6746,45.1235,49.9982,87.4044,5.10517,97.7885,97.534,97.6175,45.8078,48.2195,4.41463,56.8186,8.90711
45.1931,47.0645,84.6621,19.7232,48.7268,27.4759,4.5743,26.7742,50.049,63.0887,37.4162,63.1466,75.4795,68.8444,47.3788,29.1307,27.1343,82.6928,56.0071,56.7953,67.4944,29.2887,19.2731,74.6204,20.8403,21.7237,15.6219,43.396,50.3462,20.8257,3.5977,50.6484,80.1956,96.0922,42.2053,75.5468,41.4692,82.2827,86.3187,59.9384,50.3768,53.2027,73.9481,30.6924,57.4377,21.5918,32.6016,20.621,47.6386,42.2969,6.54116,49.0996,21.7851,28.4774,54.4442,23.0037,74.5948,43.8745,1.00652,57.7389,34.1206,1.33342,51.0995,16.2937,63.6714,6.84249,31.218,38.3465,80.0532,54.4755,21.4349,54.6919,36.758,2.22772,64.0248,9.18104,95.1561,74.4831,12.5228,74.3447,88.8453,60.1289,39.7122,22.9507,44.0818,94.9856,12.2437,13.3485,34.8851,19.7238,3.27578,8.41484,87.6641,61.9595,79.9368,98.8764,32.05,96.049,50.9832,49.4126
78.4023,85.0076,27.0176,30.4497,17.0962,63.2803,69.3558,18.8968,59.4939,55.951,17.7816,18.826,8.00048,25.9461,70.0425,78.227,98.5929,17.6186,38.9857,23.2963,68.4297,61.9368,14.9506,63.9919,39.2174,44.8746,71.0484,0.707185,49.6304,26.3018,85.3781,45.4681,59.0357,7.25822,31.4461,84.9598,15.7258,92.1771,88.3615,55.1264,60.9383,11.4504,54.1089,86.063,67.4553,82.3442,96.6968,5.36341,31.0992,85.5371,88.8422,99.0488,50.2179,12.4693,97.9607,21.2478,92.3748,12.0152,16.2343,92.5732,11.2357,40.5673,99.5528,16.8724,74.9663,70.5882,8.07302,3.23499,38.0407,42.5471,95.9527,9.97985,83.9123,98.1995,24.0574,53.1423,22.5018,25.2404,88.4212,97.2454,28.7305,89.3633,14.4554,40.6869,33.417,10.0382,78.26,58.4954,14.856,4.44334,29.7968,55.3902,11.8408,39.1198,18.4799,95.7694,21.9986,39.1591,36.6494,49.9342
6.47259,57.1341,35.2521,70.2768,50.2294,28.1471,99.0326,32.0244,53.3595,65.6316,16.3216,35.4623,39.2108,41.7163,34.0193,37.3675,40.5514,6.93044,26.9292,10.7517,63.9647,72.2817,13.3116,60.1198,83.399,46.1873,36.9938,49.1693,42.4989,46.7208,81.6227,83.1385,56.4589,36.0697,70.166,1.16836,49.1312,77.0662,99.6113,25.1742,20.2132,98.0236,34.5264,16.287,29.0912,21.7044,25.0892,14.5361,0.0360548,3.65262,43.7819,25.0541,7.2423,2.06513,28.9831,36.8006,74.1493,26.9043,78.134,89.7025,79.4307,3.12629,83.8497,58.2145,49.5258,6.36559,26.5294,65.5892,27.3983,68.3898,92.0589,41.8939,16.1724,88.5534,69.2953,60.8373,46.7663,18.7029,2.5369,91.9374,32.3999,32.8381,11.2126,36.4666,37.0827,36.5426,87.3784,27.6175,8.46169,83.235,2.19605,61.3634,51.3691,34.7299,92.2293,67.2142,19.3182,59.2836,31.3039,18.559
22.747,43.342,31.3468,52.4949,7.25724,96.7302,53.7035,92.6377,13.5129,41.3258,66.1781,36.7207,77.6868,11.9106,19.0265,14.9835,51.4215,96.1911,3.66142,55.5213,7.48875,92.7855,70.0191,42.4218,80.6737,44.379,37.5388,95.6369,28.9553,15.0844,43.7242,42.8715,69.7845,35.8303,29.0429,88.7342,89.0158,76.2602,88.0426,93.0738,35.2604,70.5491,30.5426,1.18177,22.3666,6.85948,75.8859,30.561,3.38688,76.4658,74.3537,87.7734,11.8127,46.6769,43.601,47.8065,96.5416,27.7743,95.4213,18.3382,77.4804,8.576,90.4523,41.2307,99.4583,92.7384,50.0297,99.6088,9.15898,19.1493,3.47038,97.0461,15.8986,39.5674,78.8359,50.4588,14.2007,0.761313,90.5274,1.53633,43.2503,19.6034,93.5432,87.8905,14.6851,82.6411,56.9602,53.123,41.9788,19.4666,82.313,15.1948,97.1622,65.633,62.9334,84.0012,36.2081,41.724,27.6553,63.4326
49.538,15.8416,94.261,35.0381,10.9723,32.9037,65.1356,39.2715,18.6767,58.1052,0.633521,19.8912,43.6578,65.1837,12.4156,37.0361,14.101,86.5965,99.9585,75.7483,14.1631,60.8851,53.1394,84.8065,51.9515,16.0799,37.07,93.485,96.4502,96.9945,43.817,33.2254,3.5102,25.9823,24.1877,63.9897,73.7109,63.9887,90.337,86.3464,32.8956,80.6351,24.7225,6.83554,25.0732,13.6183,16.749,89.5374,2.65259,45.6418,25.0508,76.8396,87.3476,8.26187,19.2628,52.1145,5.3218,95.2336,37.0282,23.2637,46.5596,15.6024,3.48959,1.8384,65.4417,25.8369,77.2346,13.1241,92.0755,2.8106,52.0497,13.0159,8.06531,91.3574,60.6045,23.0184,74.356,96.2825,2.20886,39.6275,33.9368,64.1002,63.868,0.536845,16.4306,85.7695,65.4668,79.1081,19.346,51.5511,16.3454,55.9524,28.5698,36.1053,94.3093,97.47,86.0026,86.7598,87.3592,28.5734
30.2594,51.0514,33.0368,61.1057,94.6598,88.156,35.2969,31.2797,78.6598,93.1122,46.1956,43.8216,4.72231,0.295798,81.3522,29.9594,79.6647,24.8517,31.0986,0.194207,70.0602,79.2808,19.4745,55.612,79.9825,28.6318,5.39358,20.9254,92.3749,32.8481,38.8519,2.63122,59.7095,83.7034,78.4688,55.766,76.9745,83.3321,86.594,28.8465,70.7806,6.17193,36.7454,74.9268,5.76144,64.3398,62.2607,90.6041,47.6312,86.4146,97.6317,58.8079,73.5041,78.6169,60.5491,16.7679,18.8582,56.2384,62.0264,29.1352,61.8254,49.9192,30.8533,90.2906,96.6597,81.3049,57.3456,15.0959,47.1151,70.6751,67.6037,91.0185,27.6778,59.7791,39.7304,27.2138,7.94923,33.7706,86.0013,1.55541,73.0462,60.423,95.9769,12.5152,0.452658,10.3626,43.249,16.7666,72.5276,93.2342,17.0725,56.9265,97.7582,11.6852,97.4918,37.7713,17.967,72.4321,84.439,65.5328
23.612,94.6957,19.6829,21.1073,36.2172,53.5755,36.8769,68.3976,46.0483,46.2277,14.2869,93.05,23.8963,71.0716,65.8799,14.3452,36.9126,42.9957,13.5516,6.63035,58.1448,51.263,6.09042,42.6787,60.2293,83.999,28.8151,6.66671,21.3282,50.1487,40.2987,83.0123,0.608946,69.4794,88.707,29.3022,25.1203,96.3918,94.7438,41.8536,42.7354,17.5007,3.9287,77.7001,90.0772,55.6937,94.7123,23.8481,72.2261,34.7468,89.0962,3.33325,2.51047,44.0891,51.6696,78.4475,37.5682,12.27,91.3032,44.4327,20.2765,65.8851,60.6488,22.4006,98.5596,41.5623,24.9068,90.9242,38.7766,75.7123,91.8745,84.6708,90.9996,66.2158,15.7566,51.2151,54.9927,73.465,2.65521,44.2364,79.8889,34.2544,67.1829,44.9438,62.3447,41.1818,6.64691,74.2151,37.1223,52.678,2.988,53.6975,43.5473,1.58227,85.9505,60.1546,73.6916,45.6196,20.8399,66.6644
29.238,30.224,89.3736,61.5349,66.2796,63.7601,72.8398,27.0761,66.4334,81.7979,10.5409,15.676,23.0083,83.5277,8.181,54.02,82.952,12.4835,11.0016,12.4246,16.9319,28.5906,18.7539,30.4829,3.70861,79.8342,60.5124,10.3105,49.2515,11.402,18.9629,65.5215,52.5599,64.2041,56.7026,57.9692,10.4866,74.5644,46.1592,49.3293,7.27265,95.0543,33.1415,62.9262,3.49308,3.07173,35.2317,81.6571,72.9165,61.6661,69.344,7.81836,1.20427,38.2095,28.79,36.3538,28.617,29.8039,49.5764,25.2248,17.7302,81.1985,59.0098,51.7124,8.52699,80.0529,58.3038,16.8924,9.13012,12.7429,26.7804,60.9828,67.651,52.1199,87.2512,94.3715,24.6063,1.23664,12.8193,3.20562,96.8126,56.7496,73.778,63.9737,26.8349,89.7635,6.33156,98.2278,70.6686,85.4002,35.9691,95.9582,26.108,8.14107,61.452,50.8969,91.2666,26.9855,75.123,54.0927
55.2454,65.3353,14.2428,64.145,2.78841,24.9454,66.1427,68.4834,19.9589,76.1507,97.6813,86.3782,71.6086,32.3358,30.9633,72.1778,23.5748,95.2898,10.1917,4.37937,33.0256,75.7844,71.4357,83.6928,38.472,61.6212,49.7197,24.4612,46.9089,80.3397,20.9972,11.2669,50.353,80.7087,14.1656,56.3439,56.2534,0.670548,41.6462,3.34484,65.7349,47.0237,41.1859,63.952,16.5624,43.7687,51.4411,81.286,74.8935,52.6096,29.532,58.9501,10.3215,11.1854,80.5349,27.483,29.1891,82.8901,35.8378,41.0713,5.91117,59.6014,74.7609,63.846,62.7296,51.8281,15.1921,46.3353,8.25926,17.2483,87.3201,73.6365,42.2752,61.6666,53.0567,50.628,24.5554,61.4483,97.5596,15.2746,76.5579,94.2956,6.5821,83.8558,90.265,1.97371,35.2286,68.422,9.71827,90.3162,8.08461,55.363,22.4565,96.9111,30.8552,99.7782,63.6285,81.9298,11.9285,60.3232
1.373,57.1419,25.3554,96.2774,49.3433,46.4081,97.7559,20.5969,59.7694,38.2059,1.66621,98.4291,0.681017,58.1772,29.2308,86.4358,52.2425,28.2366,3.78417,4.21634,9.6045,48.0689,94.3143,4.43283,40.9673,72.2716,51.8509,78.5943,67.1612,38.3864,44.942,31.9899,69.8827,64.8338,73.0547,39.8004,96.1157,96.6613,74.403,24.2843,97.1143,93.6734,16.7227,34.9719,36.0883,8.86093,18.1635,50.5866,70.7506,78.5727,9.00857,43.5489,70.173,30.3654,99.1198,63.0179,55.759,4.13726,34.2898,63.7671,54.021,29.5931,11.3357,32.8766,44.8835,68.3974,25.4725,27.8534,42.0435,40.2616,5.47014,94.0642,72.2664,12.5255,85.1571,15.3104,44.9651,42.0616,82.3024,37.4004,25.125,41.4216,97.4787,31.3294,5.87159,77.6393,50.694,54.0916,79.8015,75.2883,94.5634,64.5291,72.3455,12.9525,55.3412,91.3332,94.7803,44.1993,3.74979,62.0097
60.8207,48.3152,68.2846,8.33936,78.5257,3.417,35.0596,2.10365,87.2925,10.584,93.2071,22.6855,13.5093,78.1493,92.2098,50.7146,34.2155,7.25919,23.8595,92.8785,33.1193,0.738933,98.787,82.0522,97.6841,64.9009,87.5008,84.1756,50.593,13.402,33.6481,17.8358,25.5066,93.0962,7.93536,62.3982,63.0054,67.9662,66.4306,72.8484,3.73945,44.0989,62.5923,5.08175,76.8503,84.0341,65.2962,83.5947,98.448,82.5356,23.198,94.1481,43.4382,7.58886,15.804,68.9458,58.7677,44.3822,65.2273,90.7777,44.9504,37.7867,85.6995,82.1501,93.086,3.27953,68.2442,87.8863,70.6649,13.9811,10.2805,30.7168,51.9308,62.9725,71.0251,46.636,56.8422,37.922,32.8709,83.5786,87.6684,52.0302,46.2103,99.5827,19.7465,67.9054,88.5149,52.7576,20.232,62.8214,47.0031,3.99805,95.8597,38.0533,95.9045,14.5244,38.4907,43.8363,59.4039,92.9213
90.0371,60.2547,42.5117,70.7092,31.9538,5.44493,0.423986,77.8813,56.5124,67.7998,37.954,84.0027,71.698,9.56565,75.1311,68.3205,6.5214,0.253137,90.6369,77.5506,41.537,13.7821,80.5303,80.6898,94.1217,47.7181,34.2748,54.3598,70.1996,21.6464,19.4692,68.1475,75.6775,9.74816,67.6135,35.9515,98.3755,77.1219,30.4681,4.78569,22.5341,99.9881,35.7489,26.9187,10.7639,64.4122,51.0081,29.5306,63.8636,97.5627,39.6762,64.8549,14.9244,38.3379,33.3988,11.4338,61.2582,77.6089,28.7931,79.8772,48.9835,89.3847,63.477,32.9409,69.0411,20.1676,83.2562,74.8782,77.3066,85.4028,51.6114,82.4857,38.1095,33.4424,19.19,92.0292,67.9728,20.0242,29.6044,76.5873,30.9374,47.4585,48.9872,77.7478,22.7133,40.9015,17.7673,35.0086,8.23671,40.4234,91.3222,13.0235,88.4039,1.47257,83.9732,62.7863,93.2806,85.0055,4.24458,31.7159
51.2633,45.8742,10.6167,81.7101,46.2696,66.9913,68.8823,47.8205,0.337017,64.1633,22.887,92.0396,48.944,67.1111,24.7423,42.0199,13.5058,66.5517,33.5062,97.9706,36.6257,14.5851,40.9343,61.3433,38.5557,43.9823,2.03437,2.3655,66.128,52.7238,28.8522,6.90685,4.44748,40.0622,6.52386,38.4522,71.8962,72.6146,48.0029,96.4337,94.8865,70.9569,72.5254,48.346,72.3823,82.9253,28.9837,99.2166,7.25096,89.4303,1.479,25.3306,16.3514,80.0013,1.01709,56.4068,82.2038,55.1381,70.1091,47.4093,98.3053,1.91322,52.2363,43.616,58.7297,79.3626,43.3875,3.81881,84.7424,94.7908,5.70184,58.1674,50.9838,42.9828,94.9851,57.5109,37.2565,15.521,45.7578,77.6649,25.5988,39.2899,80.3887,95.4701,81.654,89.2496,88.7352,50.1184,18.2911,41.1006,89.2497,2.21728,93.7772,68.4116,59.9615,3.82216,85.8453,93.0264,78.2756,19.131
82.542,28.8294,3.63304,97.8287,42.969,22.9674,63.1088,19.5448,28.5908,67.1292,81.9849,34.8554,66.735,34.6272,89.4687,13.4713,79.4043,27.2043,12.0871,45.361,92.7844,70.641,75.417,42.6112,60.4074,60.8911,4.50731,79.6686,59.9432,55.3399,30.3115,75.613,2.01444,55.8662,51.0041,62.1637,86.2605,57.0946,81.1975,67.319,32.1455,7.71367,92.9806,88.5434,61.7093,39.9145,34.138,76.6164,88.2967,16.5762,57.8669,41.3879,90.7919,93.1408,6.55228,69.8019,48.7371,73.8438,45.4329,53.3709,81.7783,55.4318,31.5649,3.03303,55.4253,94.5852,61.5073,90.6887,34.2359,45.4958,16.0417,79.0411,73.7728,8.66547,72.3556,39.246,88.6418,74.2296,81.3113,8.29818,87.5493,32.7434,55.6175,91.3668,60.1503,98.3293,1.56655,26.3597,67.6323,61.1236,19.7415,96.9961,27.8721,71.7986,61.702,31.2126,86.8844,52.2106,98.8876,1.99021
0.27671,52.9295,41.4371,30.5093,72.388,72.2053,63.741,5.50936,80.6355,88.7175,18.3702,85.6839,91.291,55.2669,80.3746,60.5487,20.1446,39.0027,7.94557,12.8172,77.4589,75.5258,64.7941,31.5823,38.8009,0.292093,30.5544,29.2218,7.96934,77.555,58.8636,69.6978,14.6633,71.4072,81.1577,36.2573,22.3913,97.346,97.1796,29.5407,87.7101,95.3265,56.31,3.11365,30.1074,85.5651,78.3349,36.9472,85.0182,39.6567,6.13883,30.6081,65.2334,19.3581,60.9704,18.839,47.433,68.279,31.9505,26.8447,49.8846,57.9827,38.8458,33.3535,24.6419,85.2401,38.3489,12.5734,38.8599,3.49111,17.4934,67.7997,1.18987,36.762,72.4608,22.2633,52.7734,45.2238,66.1363,47.0185,33.4835,78.1397,64.3331,39.4989,3.71275,39.0759,5.24825,92.0235,58.2537,45.4136,1.08213,1.25022,30.1133,88.1554,39.5186,60.6661,52.883,79.9686,79.4864,7.5053
20.4079,66.7641,36.3688,11.0532,34.6927,29.7289,90.5088,31.1728,12.9677,3.01087,60.9613,15.9637,54.7124,58.5485,26.7713,41.358,51.4026,23.3431,74.2353,32.5402,41.5695,53.0743,6.86605,83.3755,54.9408,78.5726,91.1413,62.1236,16.3354,0.537485,38.6586,98.8962,20.1825,42.3306,66.475,34.5581,74.9815,96.407,96.6816,82.3288,55.0482,44.4518,11.2942,89.9348,24.2249,71.179,7.90612,83.0124,81.563,91.0247,41.7775,15.304,40.0411,49.9281,18.9034,82.3031,8.60752,35.2737,6.27188,46.3359,11.558,42.3187,30.0771,30.2364,86.7289,46.1883,84.3336,31.2384,67.796,53.303,98.7191,33.1313,35.6206,19.2624,68.6719,52.1284,42.0908,63.4635,91.0282,2.14441,59.6646,13.3508,10.4825,76.2115,7.61441,78.0028,25.231,95.1753,72.6447,92.1768,15.1555,83.2721,97.9685,84.6136,14.8077,63.4096,83.4109,89.4646,81.4713,26.6008
